Cuenta;Nombre;Ramo;signo
29000311999;SUBTOTAL;AUTOMOVILES;1
29000312005;REMUNERACION A FAVOR DE INTERMEDIA;AUTOMOVILES;-1
29000312010;COMISIONES AFP;AUTOMOVILES;-1
29000312015;ELIMINADA;AUTOMOVILES;1
29000312020;GASTOS EN TARIFACION;AUTOMOVILES;-1
29000312025;REMU POR USO DE RED Y A CANA DE COMERC;AUTOMOVILES;-1
29000312030;PAPELERIA Y GASTOS DE ENTREGA;AUTOMOVILES;-1
29000312999;SUBTOTAL;AUTOMOVILES;1
29000313999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;AUTOMOVILES;1
29000314999;RESULTADO TECNICO;AUTOMOVILES;1
29000315005;ELIMINADA;AUTOMOVILES;1
29000315010;OTRAS PROVISIONES;AUTOMOVILES;-1
29000315015;Ys Y-O EGRESOS REPORTES PROG ESPEC;AUTOMOVILES;1
29000315020;OTROS INGRESOS Y EGRESOS;AUTOMOVILES;1
29000315025;ING REALI DE ACT V RAZ RESP LAS RES TECN;AUTOMOVILES;1
29000315030;ING CAUS ACT A CORT AMORT RESP RE TEC;AUTOMOVILES;1
29000315035;ING Y EGRE PORT DE INV DIF A RESER TECNI;AUTOMOVILES;1
29000315040;EGRE INVER DE LAS RESERNAS TECNICAS;AUTOMOVILES;-1
29000315045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;AUTOMOVILES;-1
29000315999;SUBTOTAL;AUTOMOVILES;1
29000316999;UTILIDAD ANTES DE IMPUESTOS;AUTOMOVILES;1
29000317999;IMPTO DE RENTA Y COMPLEMENTARIOS;AUTOMOVILES;1
29000318999;RESULTADOS DEL EJERCICIO;AUTOMOVILES;1
29000319005;DIRECTOS;AUTOMOVILES;1
29000319010;ACEPTADOS EN REASEGURO;AUTOMOVILES;1
29000319015;PARTE REASEGURO AL INTERIOR;AUTOMOVILES;1
29000319020;PARTE REASEGURO AL EXTERIOR;AUTOMOVILES;1
29000319999;RETENCION NETA DE LA COMPANIA;AUTOMOVILES;1
29000320005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;AUTOMOVILES;1
29000320010;POLIZAS EMITIDAS NUEVAS;AUTOMOVILES;1
29000320015;POLIZAS REHABILITADAS;AUTOMOVILES;1
29000320020;POLIZAS CANCELADAS Y-O VENCIDAS;AUTOMOVILES;1
29000320999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;AUTOMOVILES;1
29000321005;PRIMAS CEDIDAS CONT AUTOM REASEG;AUTOMOVILES;-1
29000321010;PRIMAS CEDIDAS CONT FACUL REASEG;AUTOMOVILES;-1
29000321015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;AUTOMOVILES;-1
29000321020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;AUTOMOVILES;-1
29000321999;SUBTOTAL;AUTOMOVILES;1
29000322005;ELIMINADA;AUTOMOVILES;1
29000322010;ELIMINADA;AUTOMOVILES;1
29000322015;ELIMINADA;AUTOMOVILES;1
29000322999;ELIMINADA;AUTOMOVILES;1
29000323005;PRIMAS EMITIDAS RAMO DE TERREMOTO;AUTOMOVILES;1
29000323010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;AUTOMOVILES;1
29000323015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;AUTOMOVILES;-1
29000323020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;AUTOMOVILES;-1
29000323999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;AUTOMOVILES;1
29000324005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;AUTOMOVILES;1
29000324010;AJUSTES O COMP PERIODICOS ANTER (RESTA);AUTOMOVILES;-1
29000324999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;AUTOMOVILES;1
29000401005;PRIMAS EMITIDAS DIRECTAS;SOAT;1
29000401010;PRIMAS ACEPTADAS EN COASEGURO;SOAT;1
29000401015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;SOAT;-1
29000401020;ACEPTADAS REASEGURO INTERIOR;SOAT;1
29000401025;ACEPTADAS REASEGURO EXTERIOR;SOAT;1
29000401030;CANC Y-O ANULAC PRIMAS REASEG ACEP;SOAT;-1
29000401035;CEDIDAS REASEGURO INTERIOR;SOAT;-1
29000401040;CEDIDAS REASEGURO EXTERIOR;SOAT;-1
29000401045;CANC Y-O ANULAC PRIMAS REASEG CEDI;SOAT;-1
29000401050;Primas acept y/o cedidas x CamComp SOAT;SOAT;1
29000401999;SUBTOTAL;SOAT;1
29000402005;ELIMINADA;SOAT;1
29000402006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;SOAT;1
29000402007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;SOAT;1
29000402010;LIBERACION RESERVA MATEMATICA;SOAT;1
29000402015;LIBERACION RES MAT RIESGOS PROFESI;SOAT;1
29000402017;LIBERACION RESERVA BEEPS(RESTA);SOAT;1
29000402020;LIBERACION RES SEG VIDA AHORRO CON;SOAT;1
29000402022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;SOAT;1
29000402025;ELIMINADA;SOAT;1
29000402026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;SOAT;-1
29000402027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;SOAT;-1
29000402030;CONST RESERVA MATEMATICA;SOAT;-1
29000402035;CONST RES MAT RIESGOS PROFESIONALES;SOAT;-1
29000402037;CONSTITUCION RESERVA MATEMA BEEPS;SOAT;-1
29000402040;CONST RES SEG VIDA AHORRO CON PARTI;SOAT;-1
29000402045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;SOAT;-1
29000402999;SUBTOTAL;SOAT;1
29000403999;PRIMAS DEVENGADAS;SOAT;1
29000404005; LIBERACION RES MAT RIESGOS PROFESIO;SOAT;1
29000404007;LIBERACION RES MATEMATICA BEEPS;SOAT;1
29000404010; LIBERACION RES PARA SINIESTROS AVISA;SOAT;1
29000404015; LIBERACION RES PARA SINIESTROS NO AVIS;SOAT;1
29000404020; LIBERACION RES DESVIAC DE SINIESTRAL;SOAT;1
29000404025; LIBERACION RESERVAS ESPECIALES;SOAT;1
29000404026;LIBERACION RESERVA DE RIESGO CATASTROFIC;SOAT;1
29000404030; CONST RESERVA MATEMAT RIESG PROFES;SOAT;-1
29000404035; CONST RESERVA SINIESTROS AVISAD;SOAT;-1
29000404037;CONSTITUCION RESERVA MAT BEEPS (RESTA);SOAT;-1
29000404040; CONST RESERVA SINIESTROS NO AVIS;SOAT;-1
29000404045; CONST RESERVA DESVIAC SINIESTRALID;SOAT;-1
29000404050; CONST RESERVAS ESPECIALES;SOAT;-1
29000404051;CONST RESERVA DE RIESGO CATASTROFICO;SOAT;-1
29000404999; SUBTOTAL;SOAT;1
29000405005;SINIESTROS LIQUIDADOS;SOAT;-1
29000405010;SINIESTROS DE ACEP REASEG INTERIOR;SOAT;-1
29000405015;SINIESTROS DE ACEP CONT NO PROPORC;SOAT;-1
29000405020;SINIESTROS DE ACEP REASEG EXTERIOR;SOAT;-1
29000405025;SINIESTROS DE ACEP CONTRAT NO PROP;SOAT;-1
29000405999;SUBTOTAL;SOAT;1
29000406005;REEMB SINIESTROS SOB CESIONES REAS;SOAT;1
29000406010;REEMB SINIESTROS CONTR NO PROPORC;SOAT;1
29000406015;REEMB SINIESTROS SOB CESIONES REAS;SOAT;1
29000406020;REEMB SINIESTROS CONTR NO PROPORC;SOAT;1
29000406025;REEMB STROS GARANTIZ X LA NACION RGOS;SOAT;1
29000406030;REEMB POR ENFERMEDAD PROFESIONAL;SOAT;1
29000406999;SUBTOTAL;SOAT;1
29000407005; SALVAMENTOS DE ACEP REAS INTERIOR;SOAT;1
29000407010; SALVAMENTOS DE ACEP REAS EXTERIOR;SOAT;1
29000407015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;SOAT;1
29000407020; RECOBROS;SOAT;1
29000407025; GTOS SALVAM PARTE REASEG INTERIOR;SOAT;-1
29000407030; GTOS SALVAM PARTE REASEG EXTERIOR;SOAT;-1
29000407999; SUBTOTAL;SOAT;1
29000408999;SINIESTROS CTA COMPANIA;SOAT;1
29000409005;COMISIONES REASEGURO CEDIDO;SOAT;-1
29000409010;INGRESOS EXCESO DE PERDIDA;SOAT;1
29000409015;PARTICIP UTILIDADES REASEG CEDIDO;SOAT;1
29000409020;INT Y GTOS RECONOCIDOS X REASEGUR;SOAT;1
29000409025;INTER RECON A REASEGURADORES;SOAT;-1
29000409030;PARTICIPAC UTILIDADES Y OTROS;SOAT;1
29000409035;COSTO EXCESO DE PERDIDA;SOAT;-1
29000409999;SUBTOTAL;SOAT;1
29000410005;OTROS PRODUCTOS DE SEGUROS;SOAT;1
29000410010;REMUNERACION DE ADMON DE COASEG;SOAT;-1
29000410015;GTOS DE ADMON COASEG ACEPTADO;SOAT;-1
29000410020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;SOAT;-1
29000410025;CTOS RIESGOS PROFESIONALES;SOAT;-1
29000410030;CONTRIBUCIONES DE SEGUROS;SOAT;-1
29000410035;OTROS EGRESOS;SOAT;-1
29000410999;SUBTOTAL;SOAT;1
29000411005;ELIMINADA;SOAT;1
29000411010;ELIMINADA;SOAT;1
29000411015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;SOAT;-1
29000411020;GASTOS DEPERSONAL DIRECTOS RAMO;SOAT;-1
29000411025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;SOAT;-1
29000411030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;SOAT;-1
29000411999;SUBTOTAL;SOAT;1
29000412005;REMUNERACION A FAVOR DE INTERMEDIA;SOAT;-1
29000412010;COMISIONES AFP;SOAT;-1
29000412015;ELIMINADA;SOAT;1
29000412020;GASTOS EN TARIFACION;SOAT;-1
29000412025;REMU POR USO DE RED Y A CANA DE COMERC;SOAT;-1
29000412030;PAPELERIA Y GASTOS DE ENTREGA;SOAT;-1
29000412999;SUBTOTAL;SOAT;1
29000413999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;SOAT;1
29000414999;RESULTADO TECNICO;SOAT;1
29000415005;ELIMINADA;SOAT;1
29000415010;OTRAS PROVISIONES;SOAT;-1
29000415015;Ys Y-O EGRESOS REPORTES PROG ESPEC;SOAT;1
29000415020;OTROS INGRESOS Y EGRESOS;SOAT;1
29000415025;ING REALI DE ACT V RAZ RESP LAS RES TECN;SOAT;1
29000415030;ING CAUS ACT A CORT AMORT RESP RE TEC;SOAT;1
29000415035;ING Y EGRE PORT DE INV DIF A RESER TECNI;SOAT;1
29000415040;EGRE INVER DE LAS RESERNAS TECNICAS;SOAT;-1
29000415045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;SOAT;-1
29000415999;SUBTOTAL;SOAT;1
29000416999;UTILIDAD ANTES DE IMPUESTOS;SOAT;1
29000417999;IMPTO DE RENTA Y COMPLEMENTARIOS;SOAT;1
29000418999;RESULTADOS DEL EJERCICIO;SOAT;1
29000419005;DIRECTOS;SOAT;1
29000419010;ACEPTADOS EN REASEGURO;SOAT;1
29000419015;PARTE REASEGURO AL INTERIOR;SOAT;1
29000419020;PARTE REASEGURO AL EXTERIOR;SOAT;1
29000419999;RETENCION NETA DE LA COMPANIA;SOAT;1
29000420005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;SOAT;1
29000420010;POLIZAS EMITIDAS NUEVAS;SOAT;1
29000420015;POLIZAS REHABILITADAS;SOAT;1
29000420020;POLIZAS CANCELADAS Y-O VENCIDAS;SOAT;1
29000420999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;SOAT;1
29000421005;PRIMAS CEDIDAS CONT AUTOM REASEG;SOAT;-1
29000421010;PRIMAS CEDIDAS CONT FACUL REASEG;SOAT;-1
29000421015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;SOAT;-1
29000421020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;SOAT;-1
29000421999;SUBTOTAL;SOAT;1
29000422005;ELIMINADA;SOAT;1
29000422010;ELIMINADA;SOAT;1
29000422015;ELIMINADA;SOAT;1
29000422999;ELIMINADA;SOAT;1
29000423005;PRIMAS EMITIDAS RAMO DE TERREMOTO;SOAT;1
29000423010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;SOAT;1
29000423015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;SOAT;-1
29000423020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;SOAT;-1
29000423999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;SOAT;1
29000424005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;SOAT;1
29000424010;AJUSTES O COMP PERIODICOS ANTER (RESTA);SOAT;-1
29000424999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;SOAT;1
29000501005;PRIMAS EMITIDAS DIRECTAS;CUMPLIMIENTO;1
29000501010;PRIMAS ACEPTADAS EN COASEGURO;CUMPLIMIENTO;1
29000501015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;CUMPLIMIENTO;-1
29000501020;ACEPTADAS REASEGURO INTERIOR;CUMPLIMIENTO;1
29000501025;ACEPTADAS REASEGURO EXTERIOR;CUMPLIMIENTO;1
29000501030;CANC Y-O ANULAC PRIMAS REASEG ACEP;CUMPLIMIENTO;-1
29000501035;CEDIDAS REASEGURO INTERIOR;CUMPLIMIENTO;-1
29000501040;CEDIDAS REASEGURO EXTERIOR;CUMPLIMIENTO;-1
29000501045;CANC Y-O ANULAC PRIMAS REASEG CEDI;CUMPLIMIENTO;-1
29000501050;Primas acept y/o cedidas x CamComp SOAT;CUMPLIMIENTO;1
29000501999;SUBTOTAL;CUMPLIMIENTO;1
29000502005;ELIMINADA;CUMPLIMIENTO;1
29000502006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;CUMPLIMIENTO;1
29000502007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;CUMPLIMIENTO;1
29000502010;LIBERACION RESERVA MATEMATICA;CUMPLIMIENTO;1
29000502015;LIBERACION RES MAT RIESGOS PROFESI;CUMPLIMIENTO;1
29000502017;LIBERACION RESERVA BEEPS(RESTA);CUMPLIMIENTO;1
29000502020;LIBERACION RES SEG VIDA AHORRO CON;CUMPLIMIENTO;1
29000502022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;CUMPLIMIENTO;1
29000502025;ELIMINADA;CUMPLIMIENTO;1
29000502026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;CUMPLIMIENTO;-1
29000502027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;CUMPLIMIENTO;-1
29000502030;CONST RESERVA MATEMATICA;CUMPLIMIENTO;-1
29000502035;CONST RES MAT RIESGOS PROFESIONALES;CUMPLIMIENTO;-1
29000502037;CONSTITUCION RESERVA MATEMA BEEPS;CUMPLIMIENTO;-1
29000502040;CONST RES SEG VIDA AHORRO CON PARTI;CUMPLIMIENTO;-1
29000502045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;CUMPLIMIENTO;-1
29000502999;SUBTOTAL;CUMPLIMIENTO;1
29000503999;PRIMAS DEVENGADAS;CUMPLIMIENTO;1
29000504005; LIBERACION RES MAT RIESGOS PROFESIO;CUMPLIMIENTO;1
29000504007;LIBERACION RES MATEMATICA BEEPS;CUMPLIMIENTO;1
29000504010; LIBERACION RES PARA SINIESTROS AVISA;CUMPLIMIENTO;1
29000504015; LIBERACION RES PARA SINIESTROS NO AVIS;CUMPLIMIENTO;1
29000504020; LIBERACION RES DESVIAC DE SINIESTRAL;CUMPLIMIENTO;1
29000504025; LIBERACION RESERVAS ESPECIALES;CUMPLIMIENTO;1
29000504026;LIBERACION RESERVA DE RIESGO CATASTROFIC;CUMPLIMIENTO;1
29000504030; CONST RESERVA MATEMAT RIESG PROFES;CUMPLIMIENTO;-1
29000504035; CONST RESERVA SINIESTROS AVISAD;CUMPLIMIENTO;-1
29000504037;CONSTITUCION RESERVA MAT BEEPS (RESTA);CUMPLIMIENTO;-1
29000504040; CONST RESERVA SINIESTROS NO AVIS;CUMPLIMIENTO;-1
29000504045; CONST RESERVA DESVIAC SINIESTRALID;CUMPLIMIENTO;-1
29000504050; CONST RESERVAS ESPECIALES;CUMPLIMIENTO;-1
29000504051;CONST RESERVA DE RIESGO CATASTROFICO;CUMPLIMIENTO;-1
29000504999; SUBTOTAL;CUMPLIMIENTO;1
29000505005;SINIESTROS LIQUIDADOS;CUMPLIMIENTO;-1
29000505010;SINIESTROS DE ACEP REASEG INTERIOR;CUMPLIMIENTO;-1
29000505015;SINIESTROS DE ACEP CONT NO PROPORC;CUMPLIMIENTO;-1
29000505020;SINIESTROS DE ACEP REASEG EXTERIOR;CUMPLIMIENTO;-1
29000505025;SINIESTROS DE ACEP CONTRAT NO PROP;CUMPLIMIENTO;-1
29000505999;SUBTOTAL;CUMPLIMIENTO;1
29000506005;REEMB SINIESTROS SOB CESIONES REAS;CUMPLIMIENTO;1
29000506010;REEMB SINIESTROS CONTR NO PROPORC;CUMPLIMIENTO;1
29000506015;REEMB SINIESTROS SOB CESIONES REAS;CUMPLIMIENTO;1
29000506020;REEMB SINIESTROS CONTR NO PROPORC;CUMPLIMIENTO;1
29000506025;REEMB STROS GARANTIZ X LA NACION RGOS;CUMPLIMIENTO;1
29000506030;REEMB POR ENFERMEDAD PROFESIONAL;CUMPLIMIENTO;1
29000506999;SUBTOTAL;CUMPLIMIENTO;1
29000507005; SALVAMENTOS DE ACEP REAS INTERIOR;CUMPLIMIENTO;1
29000507010; SALVAMENTOS DE ACEP REAS EXTERIOR;CUMPLIMIENTO;1
29000507015; SALVAMENTOS LIQUIDADOS Y REALIZADOS;CUMPLIMIENTO;1
29000507020; RECOBROS;CUMPLIMIENTO;1
29000507025; GTOS SALVAM PARTE REASEG INTERIOR;CUMPLIMIENTO;-1
29000507030; GTOS SALVAM PARTE REASEG EXTERIOR;CUMPLIMIENTO;-1
29000507999; SUBTOTAL;CUMPLIMIENTO;1
29000508999;SINIESTROS CTA COMPANIA;CUMPLIMIENTO;1
29000509005;COMISIONES REASEGURO CEDIDO;CUMPLIMIENTO;-1
29000509010;INGRESOS EXCESO DE PERDIDA;CUMPLIMIENTO;1
29000509015;PARTICIP UTILIDADES REASEG CEDIDO;CUMPLIMIENTO;1
29000509020;INT Y GTOS RECONOCIDOS X REASEGUR;CUMPLIMIENTO;1
29000509025;INTER RECON A REASEGURADORES;CUMPLIMIENTO;-1
29000509030;PARTICIPAC UTILIDADES Y OTROS;CUMPLIMIENTO;1
29000509035;COSTO EXCESO DE PERDIDA;CUMPLIMIENTO;-1
29000509999;SUBTOTAL;CUMPLIMIENTO;1
29000510005;OTROS PRODUCTOS DE SEGUROS;CUMPLIMIENTO;1
29000510010;REMUNERACION DE ADMON DE COASEG;CUMPLIMIENTO;-1
29000510015;GTOS DE ADMON COASEG ACEPTADO;CUMPLIMIENTO;-1
29000510020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;CUMPLIMIENTO;-1
29000510025;CTOS RIESGOS PROFESIONALES;CUMPLIMIENTO;-1
29000510030;CONTRIBUCIONES DE SEGUROS;CUMPLIMIENTO;-1
29000510035;OTROS EGRESOS;CUMPLIMIENTO;-1
29000510999;SUBTOTAL;CUMPLIMIENTO;1
29000511005;ELIMINADA;CUMPLIMIENTO;1
29000511010;ELIMINADA;CUMPLIMIENTO;1
29000511015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;CUMPLIMIENTO;-1
29000511020;GASTOS DEPERSONAL DIRECTOS RAMO;CUMPLIMIENTO;-1
29000511025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;CUMPLIMIENTO;-1
29000511030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;CUMPLIMIENTO;-1
29000511999;SUBTOTAL;CUMPLIMIENTO;1
29000512005;REMUNERACION A FAVOR DE INTERMEDIA;CUMPLIMIENTO;-1
29000512010;COMISIONES AFP;CUMPLIMIENTO;-1
29000512015;ELIMINADA;CUMPLIMIENTO;1
29000512020;GASTOS EN TARIFACION;CUMPLIMIENTO;-1
29000512025;REMU POR USO DE RED Y A CANA DE COMERC;CUMPLIMIENTO;-1
29000512030;PAPELERIA Y GASTOS DE ENTREGA;CUMPLIMIENTO;-1
29000512999;SUBTOTAL;CUMPLIMIENTO;1
29000513999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;CUMPLIMIENTO;1
29000514999;RESULTADO TECNICO;CUMPLIMIENTO;1
29000515005;ELIMINADA;CUMPLIMIENTO;1
29000515010;OTRAS PROVISIONES;CUMPLIMIENTO;-1
29000515015;Ys Y-O EGRESOS REPORTES PROG ESPEC;CUMPLIMIENTO;1
29000515020;OTROS INGRESOS Y EGRESOS;CUMPLIMIENTO;1
29000515025;ING REALI DE ACT V RAZ RESP LAS RES TECN;CUMPLIMIENTO;1
29000515030;ING CAUS ACT A CORT AMORT RESP RE TEC;CUMPLIMIENTO;1
29000515035;ING Y EGRE PORT DE INV DIF A RESER TECNI;CUMPLIMIENTO;1
29000515040;EGRE INVER DE LAS RESERNAS TECNICAS;CUMPLIMIENTO;-1
29000515045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;CUMPLIMIENTO;-1
29000515999;SUBTOTAL;CUMPLIMIENTO;1
29000516999;UTILIDAD ANTES DE IMPUESTOS;CUMPLIMIENTO;1
29000517999;IMPTO DE RENTA Y COMPLEMENTARIOS;CUMPLIMIENTO;1
29000518999;RESULTADOS DEL EJERCICIO;CUMPLIMIENTO;1
29000519005;DIRECTOS;CUMPLIMIENTO;1
29000519010;ACEPTADOS EN REASEGURO;CUMPLIMIENTO;1
29000519015;PARTE REASEGURO AL INTERIOR;CUMPLIMIENTO;1
29000519020;PARTE REASEGURO AL EXTERIOR;CUMPLIMIENTO;1
29000519999;RETENCION NETA DE LA COMPANIA;CUMPLIMIENTO;1
29000520005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;CUMPLIMIENTO;1
29000520010;POLIZAS EMITIDAS NUEVAS;CUMPLIMIENTO;1
29000520015;POLIZAS REHABILITADAS;CUMPLIMIENTO;1
29000520020;POLIZAS CANCELADAS Y-O VENCIDAS;CUMPLIMIENTO;1
29000520999;TOTAL POLIZAS VIGENTES FINAL EJERCIC;CUMPLIMIENTO;1
29000521005;PRIMAS CEDIDAS CONT AUTOM REASEG;CUMPLIMIENTO;-1
29000521010;PRIMAS CEDIDAS CONT FACUL REASEG;CUMPLIMIENTO;-1
29000521015;PRIMAS CEDIDAS CONTRATOS AUTOMAT REA;CUMPLIMIENTO;-1
29000521020;PRIMAS CEDIDAS CONTRATOS FACUL REAS;CUMPLIMIENTO;-1
29000521999;SUBTOTAL;CUMPLIMIENTO;1
29000522005;ELIMINADA;CUMPLIMIENTO;1
29000522010;ELIMINADA;CUMPLIMIENTO;1
29000522015;ELIMINADA;CUMPLIMIENTO;1
29000522999;ELIMINADA;CUMPLIMIENTO;1
29000523005;PRIMAS EMITIDAS RAMO DE TERREMOTO;CUMPLIMIENTO;1
29000523010;PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS;CUMPLIMIENTO;1
29000523015;PRIMAS CEDIDAS INTER Y EXTER TERREMOTO;CUMPLIMIENTO;-1
29000523020;PRIM CED INT Y EXT(COB) TERR INC OTR RAM;CUMPLIMIENTO;-1
29000523999;TOTAL PRIMAS RETENIDAS RIESGO DE TERREM;CUMPLIMIENTO;1
29000524005;PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE;CUMPLIMIENTO;1
29000524010;AJUSTES O COMP PERIODICOS ANTER (RESTA);CUMPLIMIENTO;-1
29000524999;SUBTOTAL BASE CAL APRTE PRONAS SEGUROS;CUMPLIMIENTO;1
29000601005;PRIMAS EMITIDAS DIRECTAS;RESPONSABILIDAD CIVIL;1
29000601010;PRIMAS ACEPTADAS EN COASEGURO;RESPONSABILIDAD CIVIL;1
29000601015;CANC Y-O ANULAC PRIMAS EMIT DIR Y COA;RESPONSABILIDAD CIVIL;-1
29000601020;ACEPTADAS REASEGURO INTERIOR;RESPONSABILIDAD CIVIL;1
29000601025;ACEPTADAS REASEGURO EXTERIOR;RESPONSABILIDAD CIVIL;1
29000601030;CANC Y-O ANULAC PRIMAS REASEG ACEP;RESPONSABILIDAD CIVIL;-1
29000601035;CEDIDAS REASEGURO INTERIOR;RESPONSABILIDAD CIVIL;-1
29000601040;CEDIDAS REASEGURO EXTERIOR;RESPONSABILIDAD CIVIL;-1
29000601045;CANC Y-O ANULAC PRIMAS REASEG CEDI;RESPONSABILIDAD CIVIL;-1
29000601050;Primas acept y/o cedidas x CamComp SOAT;RESPONSABILIDAD CIVIL;1
29000601999;SUBTOTAL;RESPONSABILIDAD CIVIL;1
29000602005;ELIMINADA;RESPONSABILIDAD CIVIL;1
29000602006;LIBERAC RESER TEC DE PRIMA NO DEVENGADA;RESPONSABILIDAD CIVIL;1
29000602007;LIBERAC RESER TEC POR INSUFICIE DE PRIMA;RESPONSABILIDAD CIVIL;1
29000602010;LIBERACION RESERVA MATEMATICA;RESPONSABILIDAD CIVIL;1
29000602015;LIBERACION RES MAT RIESGOS PROFESI;RESPONSABILIDAD CIVIL;1
29000602017;LIBERACION RESERVA BEEPS(RESTA);RESPONSABILIDAD CIVIL;1
29000602020;LIBERACION RES SEG VIDA AHORRO CON;RESPONSABILIDAD CIVIL;1
29000602022;LIBERAC RESER TEC DE INSUFICI DE ACTIVOS;RESPONSABILIDAD CIVIL;1
29000602025;ELIMINADA;RESPONSABILIDAD CIVIL;1
29000602026;CONSTI RESER TEC DE PRIMA NO DEVENGADA;RESPONSABILIDAD CIVIL;-1
29000602027;CONSTI RESER TEC POR INSUFICIE DE PRIMA;RESPONSABILIDAD CIVIL;-1
29000602030;CONST RESERVA MATEMATICA;RESPONSABILIDAD CIVIL;-1
29000602035;CONST RES MAT RIESGOS PROFESIONALES;RESPONSABILIDAD CIVIL;-1
29000602037;CONSTITUCION RESERVA MATEMA BEEPS;RESPONSABILIDAD CIVIL;-1
29000602040;CONST RES SEG VIDA AHORRO CON PARTI;RESPONSABILIDAD CIVIL;-1
29000602045;CONSTITU RESER DE INSUFICIEN DE ACTIVOS;RESPONSABILIDAD CIVIL;-1
29000602999;SUBTOTAL;RESPONSABILIDAD CIVIL;1
29000603999;PRIMAS DEVENGADAS;RESPONSABILIDAD CIVIL;1
29000604005; LIBERACION RES MAT RIESGOS PROFESIO;RESPONSABILIDAD CIVIL;1
29000604007;LIBERACION RES MATEMATICA BEEPS;RESPONSABILIDAD CIVIL;1
29000604010; LIBERACION RES PARA SINIESTROS AVISA;RESPONSABILIDAD CIVIL;1
29000604015; LIBERACION RES PARA SINIESTROS NO AVIS;RESPONSABILIDAD CIVIL;1
29000604020; LIBERACION RES DESVIAC DE SINIESTRAL;RESPONSABILIDAD CIVIL;1
29000604025; LIBERACION RESERVAS ESPECIALES;RESPONSABILIDAD CIVIL;1
29000604026;LIBERACION RESERVA DE RIESGO CATASTROFIC;RESPONSABILIDAD CIVIL;1
29000604030; CONST RESERVA MATEMAT RIESG PROFES;RESPONSABILIDAD CIVIL;-1
29000604035; CONST RESERVA SINIESTROS AVISAD;RESPONSABILIDAD CIVIL;-1
29000604037;CONSTITUCION RESERVA MAT BEEPS (RESTA);RESPONSABILIDAD CIVIL;-1
29000604040; CONST RESERVA SINIESTROS NO AVIS;RESPONSABILIDAD CIVIL;-1
29000604045; CONST RESERVA DESVIAC SINIESTRALID;RESPONSABILIDAD CIVIL;-1
29000604050; CONST RESERVAS ESPECIALES;RESPONSABILIDAD CIVIL;-1
29000604051;CONST RESERVA DE RIESGO CATASTROFICO;RESPONSABILIDAD CIVIL;-1
