"Cuenta";"Nombre_cuenta";"Ramo";"2016-01-31";"2016-02-29";"2016-03-31";"2016-04-30";"2016-05-31";"2016-06-30";"2016-07-31";"2016-08-31";"2016-09-30";"2016-10-31";"2016-11-30";"2016-12-31";"2017-01-31";"2017-02-28";"2017-03-31";"2017-04-30";"2017-05-31";"2017-06-30";"2017-07-31";"2017-08-31";"2017-09-30";"2017-10-31";"2017-11-30";"2017-12-31"
"29000117999";"IMPTO DE RENTA Y COMPLEMENTARIOS";"TOTAL";2659368980;4302597180;7820504474;12036043587;14276409197;17126388081;19975745772;20761732164;23346107150;27443052501;29146912694;31600847846;2355991631;5113108729;6500148249;9712902739;14146734886;18291015686;20266149075;22576694465;27122302439;31346401031;34819454042;34093906643
"29000118999";"RESULTADOS DEL EJERCICIO";"TOTAL";9787224577;20956434370;36455749526;54669837985;64672514072;76713991380;87901711225;98229321474;107185970910;118650736354;126798588097;137022852603;11668023747;22259759512;36528679813;53113217271;67467565079;84656670058;96886818595;109577801996;123109227972;137964572348;152584354456;161749419287
"29000119005";"DIRECTOS";"TOTAL";170795948;182558151;201890262;215821861;225562057;237314862;246358798;250990361;263830006;280822772;291694271;303665520;314565686;322589206;333695305;345068950;358998076;370619646;380709911;387884624;398918141;423410802;441351474;620215559
"29000119010";"ACEPTADOS EN REASEGURO";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000119015";"PARTE REASEGURO AL INTERIOR";"TOTAL";0;0;0;0;0;-1880;-1651;-1180;-997;-860;-614;-496;0;0;0;-3636;-2851;0;0;0;0;0;0;0
"29000119020";"PARTE REASEGURO AL EXTERIOR";"TOTAL";-7737236;-8453194;-8647273;-9004138;-9408259;-12346589;-12572312;-13016742;-13329588;-13535103;-13907580;-15565775;-23097046;-20498891;-20762328;-19998171;-24353742;-23153569;-23668714;-24090825;-24314571;-23641674;-24223087;-121204506
"29000119999";"RETENCION NETA DE LA COMPANIA";"TOTAL";163058712;174104957;193242989;206817723;216153798;224966393;233784835;237972439;250499421;267286809;277786077;288099249;291468640;302090315;312932977;325067143;334641483;347466077;357041197;363793799;374603570;399769128;417128387;499011053
"29000120005";"POLIZAS VIGENTES AL FINAL ANO ANTERIOR";"TOTAL";546576;508552;508552;508552;508552;508552;508552;508552;508552;508552;508552;508552;538488;538488;538488;538488;538488;538488;538488;538488;538488;538488;538488;538488
"29000120010";"POLIZAS EMITIDAS NUEVAS";"TOTAL";32165;137541;172400;190341;202524;241419;249399;260203;286595;297419;322631;341589;21613;37729;56341;72407;91561;112895;130906;145009;145990;170650;319772;351897
"29000120015";"POLIZAS REHABILITADAS";"TOTAL";12300;26670;41766;55445;71007;86847;100955;116853;135241;153247;167667;180642;12410;21894;37978;41496;41540;41569;41586;41691;41404;41436;57879;64694
"29000120020";"POLIZAS CANCELADAS Y-O VENCIDAS";"TOTAL";-64870;-151229;-135277;-213612;-249155;-284096;-312623;-350248;-389870;-428406;-457578;-492295;-39281;-75954;-129385;-146033;-148282;-157130;-169295;-184430;-173195;-165211;-325025;-391973
"29000120999";"TOTAL POLIZAS VIGENTES FINAL EJERCIC";"TOTAL";526171;521534;587441;540726;532928;552722;546283;535360;540518;530812;541272;538488;533230;522157;503422;506358;523307;535822;541685;540758;552687;585363;591114;563106
"29000121005";"PRIMAS CEDIDAS CONT AUTOM REASEG";"TOTAL";0;0;0;0;0;13882192;0;10327655;10327655;10327655;10327655;10327655;0;0;0;3750000;3750000;0;0;0;0;0;0;0
"29000121010";"PRIMAS CEDIDAS CONT FACUL REASEG";"TOTAL";0;0;0;0;0;0;13882192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000121015";"PRIMAS CEDIDAS CONTRATOS AUTOMAT REA";"TOTAL";1919936410;3913686948;5736808648;7640758935;9901895113;17740757724;14456718766;23337214412;26221722529;28991654325;31922956493;37197701154;1145641273;3080945221;6014466228;8076134911;14873340581;16525541747;19041522574;22707986433;26740977769;23315650322;25770895134;27057301207
"29000121020";"PRIMAS CEDIDAS CONTRATOS FACUL REAS";"TOTAL";10853356;192069846;396935795;497595002;4923064489;0;6062660463;0;0;0;0;0;36202772;0;0;0;0;0;0;0;0;6785140281;6934831024;9334824760
"29000121999";"SUBTOTAL";"TOTAL";1930789766;4105756794;6133744443;8138353937;14824959602;17754639916;20533261421;23347542067;26232050184;29001981980;31933284148;37208028809;1181844045;3080945221;6014466228;8079884911;14877090581;16525541747;19041522574;22707986433;26740977769;30100790603;32705726158;36392125967
"29000122005";"ELIMINADA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000122010";"ELIMINADA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000122015";"ELIMINADA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000122999";"ELIMINADA";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000123005";"PRIMAS EMITIDAS RAMO DE TERREMOTO";"TOTAL";1669653730;3632313481;5548022087;7431087093;9333009372;11602696274;13436383960;15468763129;17602055847;19569174781;21693039689;24316073796;1964076012;4029205740;6301427572;8250062188;10542767455;12773220453;14646683808;16686291136;18948981861;21174035201;23332914766;26020651369
"29000123010";"PRIM EMIT(COB)DEL TERREM INC OTROS RAMOS";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000123015";"PRIMAS CEDIDAS INTER Y EXTER TERREMOTO";"TOTAL";38119553;87501748;124949320;168497303;210316789;313258934;359743054;404062850;449785173;494983369;539344796;805860859;114626359;163190864;286547256;336161117;438948915;484562034;534090609;616819674;748650840;751588606;801444089;1135586115
"29000123020";"PRIM CED INT Y EXT(COB) TERR INC OTR RAM";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000123999";"TOTAL PRIMAS RETENIDAS RIESGO DE TERREM";"TOTAL";1631534177;3544811733;5423072767;7262589790;9122692583;11289437340;13076640906;15064700279;17152270674;19074191412;21153694893;23510212937;1849449653;3866014876;6014880316;7913901071;10103818540;12288658419;14112593199;16069471462;18200331021;20422446595;22531470677;24885065254
"29000124005";"PRIMAS EMI POLIZA SEGUROS SUJETAS APORTE";"TOTAL";4099539515;8907009524;13580421097;18048122740;22649268827;28695996434;33075913040;38019389841;43172579034;47932194113;52945877105;59451080871;4760660601;9768181618;15380704494;20051932478;25941378018;31342708879;35902945460;40852785641;46449514947;51817802489;56909428976;63463964254
"29000124010";"AJUSTES O COMP PERIODICOS ANTER (RESTA)";"TOTAL";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000124999";"SUBTOTAL BASE CAL APRTE PRONAS SEGUROS";"TOTAL";4099539515;8907009524;13580421097;18048122740;22649268827;28695996434;33075913040;38019389841;43172579034;47932194113;52945877105;59451080871;4760660601;9768181618;15380704494;20051932478;25941378018;31342708879;35902945460;40852785641;46449514947;51817802489;56909428976;63463964254
"29000201005";"PRIMAS EMITIDAS DIRECTAS";"SUBTOTAL - RAMOS";24963372758;54239742758;84882898639;114905622454;150040100821;184274083800;214621118231;246322432061;281033753449;316280534720;351756722012;389552614427;28595306988;61173998120;96269133394;127050674111;167037120052;206565726592;237826796385;275834404679;316101576542;354546554135;393566375076;421038234881
"29000201010";"PRIMAS ACEPTADAS EN COASEGURO";"SUBTOTAL - RAMOS";581706269;1105465553;1429937058;1804684520;2296850050;3181576333;3923356133;5570044917;6185654701;6789340911;7275264869;8586447708;522990710;989793692;1566309071;2678154558;3522915591;3733542843;5561089748;6717762793;7645303012;8805019093;9588518253;11311916810
"29000201015";"CANC Y-O ANULAC PRIMAS EMIT DIR Y COA";"SUBTOTAL - RAMOS";-128644053;-584773002;-850281466;-1376586143;-1587199969;-1988098765;-2259079228;-2434828466;-2696979773;-3036281141;-3449392506;-3870228621;-760201158;-1396854909;-1789230701;-1958563028;-2058278262;-2197596172;-2237875051;-2301347744;-2630203931;-2665526984;-2965577487;-3947875853
"29000201020";"ACEPTADAS REASEGURO INTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000201025";"ACEPTADAS REASEGURO EXTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000201030";"CANC Y-O ANULAC PRIMAS REASEG ACEP";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000201035";"CEDIDAS REASEGURO INTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;-13882192;-13882192;-10327655;-10327655;-10327655;-10327655;-10327655;0;0;0;-3750000;-3750000;0;0;0;0;0;0;0
"29000201040";"CEDIDAS REASEGURO EXTERIOR";"SUBTOTAL - RAMOS";-1970043700;-4214622790;-6287570572;-8351995420;-15060570021;-18008078668;-20846899418;-23680626211;-26582478104;-29369549305;-32324018913;-37725667067;-1786394770;-3978938493;-7117492119;-9188180741;-15985386411;-17641718485;-20158217271;-23824690260;-27859290257;-31219103091;-33977547679;-37661248873
"29000201045";"CANC Y-O ANULAC PRIMAS REASEG CEDI";"SUBTOTAL - RAMOS";-39253934;-108865996;-153826129;-213641483;-235610419;-267320944;-327520189;-343411799;-360755575;-377894980;-401062420;-527965913;-604550725;-897993272;-1103025891;-1112045830;-1112045830;-1116176738;-1116694697;-1116703827;-1118312488;-1118312488;-1206573893;-1269122906
"29000201050";"Primas acept y/o cedidas x CamComp SOAT";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000201999";"SUBTOTAL";"SUBTOTAL - RAMOS";23485645208;50654678515;79328809788;107195366894;135924791300;167712921452;195752133715;226110106445;258290378193;291031612510;323649310227;357060804705;27176252495;57685991682;90031745536;119690380730;153624666800;191576131516;222108488508;257542833295;294375697854;330585255641;367418342056;392010149871
"29000202005";"ELIMINADA";"SUBTOTAL - RAMOS";5909555520;11124006883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202006";"LIBERAC RESER TEC DE PRIMA NO DEVENGADA";"SUBTOTAL - RAMOS";0;0;16353026555;20971019394;25359865880;29126448014;32586420700;35665504873;38092807925;39993895304;41226327944;41834273154;7774808123;13166068145;20399687077;26426416785;32059291872;36941349774;41424285978;45203715628;48109056006;50318933657;51733998531;52292018847
"29000202007";"LIBERAC RESER TEC POR INSUFICIE DE PRIMA";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202010";"LIBERACION RESERVA MATEMATICA";"SUBTOTAL - RAMOS";327330695;327330695;335984614;341377905;408955148;399733452;438099121;475337664;465854104;596739873;606604777;520502805;77485318;81140486;185105430;207670987;705073404;745604537;800801014;869473856;909927599;458551003;429307270;515276828
"29000202015";"LIBERACION RES MAT RIESGOS PROFESI";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;-9864904;-9864904;0;0;0;0;0;0;0;0;0;0;0;0
"29000202017";"LIBERACION RESERVA BEEPS(RESTA)";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202020";"LIBERACION RES SEG VIDA AHORRO CON";"SUBTOTAL - RAMOS";0;16152192;29575587;31459801;34600852;42083006;46437535;83186544;107621708;114545772;118735301;116990916;7166470;23150151;39740716;40628368;53906345;70966673;81167938;81134362;100868094;100868094;100868094;100868094
"29000202022";"LIBERAC RESER TEC DE INSUFICI DE ACTIVOS";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202025";"ELIMINADA";"SUBTOTAL - RAMOS";4550698193;10434716446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202026";"CONSTI RESER TEC DE PRIMA NO DEVENGADA";"SUBTOTAL - RAMOS";0;0;-16956924411;-22086716420;-27379512649;-32127992924;-35427776691;-39151866496;-43044033757;-47149414414;-49792315939;-51091470362;-9250168674;-18362449794;-28118377204;-32471848792;-39491232990;-47102056206;-49627218487;-55147860875;-58777116917;-60220382487;-62544665238;-59533309333
"29000202027";"CONSTI RESER TEC POR INSUFICIE DE PRIMA";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;-127655378;-343378885;-558427697;-56796624;-123703953;-104713744;-107434964;-161669638;-79278999;-85459786;-100023022
"29000202030";"CONST RESERVA MATEMATICA";"SUBTOTAL - RAMOS";-3847007250;-7598793594;-11749482126;-15828417918;-19523026889;-20570735901;-24865947055;-29316993313;-34235208102;-35779823715;-36447995212;-36101200855;-2567461806;-5767984810;-8771513032;-12074242871;-15451798474;-15004528666;-17021841471;-18937374740;-20920055773;-22799238893;-23479268058;-27892127173
"29000202035";"CONST RES MAT RIESGOS PROFESIONALES";"SUBTOTAL - RAMOS";199774607;381449720;600641630;804134109;1010195955;1054412460;1282890754;1542443254;1767145759;1792790612;1792790612;1748951226;68965416;206381103;355347898;505573100;657397051;604058852;690267647;765229958;819772842;895626891;899654166;953755954
"29000202037";"CONSTITUCION RESERVA MATEMA BEEPS";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202040";"CONST RES SEG VIDA AHORRO CON PARTI";"SUBTOTAL - RAMOS";-574324;-574324;-574324;-574324;-574324;-574324;-574324;-574324;-574324;-574324;-574324;-574324;0;0;0;0;0;0;0;0;0;0;0;0
"29000202045";"CONSTITU RESER DE INSUFICIEN DE ACTIVOS";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000202999";"SUBTOTAL";"SUBTOTAL - RAMOS";-1961618945;-6185144874;-11387752475;-15767717453;-20089496027;-22076626217;-25940449960;-30702961798;-36846386687;-40431840892;-42506291745;-42982392344;-3889205153;-10781350097;-16253388000;-17924230120;-21524159416;-23868308989;-23757251125;-27273116775;-29919217787;-31324920734;-32945565021;-33663539805
"29000203999";"PRIMAS DEVENGADAS";"SUBTOTAL - RAMOS";21524026263;44469533641;67941057313;91427649441;115835295273;145636295235;169811683755;195407144647;221443991506;250599771618;281143018482;314078412361;23287047342;46904641585;73778357536;101766150610;132100507384;167707822527;198351237383;230269716520;264456480067;299260334907;334472777035;358346610066
"29000204005";" LIBERACION RES MAT RIESGOS PROFESIO";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;9864904;9864904;0;0;0;0;0;0;0;0;0;0;0;0
"29000204007";"LIBERACION RES MATEMATICA BEEPS";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000204010";" LIBERACION RES PARA SINIESTROS AVISA";"SUBTOTAL - RAMOS";6825183334;14381885412;45400496846;48132934342;51645043867;56144374778;59006241919;60337113021;62227811112;63984598856;64946569688;38582104746;15772326928;19883107461;25147483685;27460382425;31933043949;34936504815;37941354017;40344561742;46023188188;49834246591;51787951723;53344214371
"29000204015";" LIBERACION RES PARA SINIESTROS NO AVIS";"SUBTOTAL - RAMOS";360083007;433541239;636319116;2925161884;3024905172;3343486354;3641193476;3915120102;4638696580;4724265657;6903024298;6755681603;205286741;1188151397;3003179140;3383682522;3810120615;4322859601;5136411736;5598283187;6252713060;7089380625;7486262978;7907453785
"29000204020";" LIBERACION RES DESVIAC DE SINIESTRAL";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000204025";" LIBERACION RESERVAS ESPECIALES";"SUBTOTAL - RAMOS";0;3540851897;3942604273;4104405213;4877104297;5077104297;5077104297;5659020927;5940807290;5957981801;6460512124;6704216534;3070730894;5174319275;5456421380;6787847286;6787847286;6787847286;8555201338;8855201338;8855201338;9055201338;35803124737;35803124737
"29000204026";"LIBERACION RESERVA DE RIESGO CATASTROFIC";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000204030";" CONST RESERVA MATEMAT RIESG PROFES";"SUBTOTAL - RAMOS";-199774607;-381449720;-600641630;-804134109;-1010195955;-1054412460;-1282890754;-1542443254;-1767145759;-1792790612;-1792790612;-1748951226;-68965416;-206381103;-355347898;-505573100;-657397051;-604058852;-690267647;-765229958;-819772842;-895626891;-899654166;-953755954
"29000204035";" CONST RESERVA SINIESTROS AVISAD";"SUBTOTAL - RAMOS";-7308436819;-16591435896;-52224542496;-56244679297;-60350118856;-65666551711;-68495258999;-74488086831;-74194065618;-71844987476;-77334751074;-51070257156;-13920343806;-15606856207;-25677755446;-29291268639;-37294828087;-42543884016;-47274291863;-51780895807;-51734882743;-53167980234;-54269333537;-56023115316
"29000204037";"CONSTITUCION RESERVA MAT BEEPS (RESTA)";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000204040";" CONST RESERVA SINIESTROS NO AVIS";"SUBTOTAL - RAMOS";-397583565;-950244857;-1497295881;-4101047129;-4522705902;-5032764345;-5607360869;-6351165456;-7698645069;-8229255240;-8946829178;-9574344501;-533712043;-1679901769;-2032286408;-2295328639;-2591215169;-2942159585;-3501823018;-3708559642;-7051246559;-9300481992;-39872429965;-40394106781
"29000204045";" CONST RESERVA DESVIAC SINIESTRALID";"SUBTOTAL - RAMOS";-659138409;-1417924698;-2169229113;-2905035922;-3649077041;-4515774942;-5230711877;-6026425795;-6860908271;-7629676620;-8461478013;-9404085232;-739779861;-1546405953;-2405952134;-3165560439;-4041555134;-4915491087;-5645065000;-6427880703;-7280224532;-8169070821;-9012680456;-9954026046
"29000204050";" CONST RESERVAS ESPECIALES";"SUBTOTAL - RAMOS";0;0;-41171551;-74385324;-100219508;-114064398;-134091793;-137953382;-1736490299;-6097368153;-2815156319;-3232850764;-52021481;-1153880017;-1276784531;-2231668837;-2276583207;-2348069119;-2351534020;-2354388429;-2357771377;-2376605863;0;0
"29000204051";"CONST RESERVA DE RIESGO CATASTROFICO";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000204999";" SUBTOTAL";"SUBTOTAL - RAMOS";-1379667059;-984776623;-6553460436;-8966780342;-10085263926;-11818602427;-13025774600;-18634820668;-19449940034;-20927231787;-21031034182;-22978621092;3733521956;6052153084;1858957788;142512579;-4330566798;-7306450957;-7830014457;-10238908272;-8112795467;-7930937247;-8976758686;-10270211204
"29000205005";"SINIESTROS LIQUIDADOS";"SUBTOTAL - RAMOS";8174097134;19749292766;28634229897;39486669170;54337142424;71919989390;82692129618;92386990613;107120012588;116954500229;135636871003;150297617633;14364620720;27437760791;38072607434;49981627479;58952873289;71353350855;82134597394;95431538086;109203764952;121805094567;131887627351;143174725817
"29000205010";"SINIESTROS DE ACEP REASEG INTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000205015";"SINIESTROS DE ACEP CONT NO PROPORC";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000205020";"SINIESTROS DE ACEP REASEG EXTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000205025";"SINIESTROS DE ACEP CONTRAT NO PROP";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000205999";"SUBTOTAL";"SUBTOTAL - RAMOS";8174097134;19749292766;28634229897;39486669170;54337142424;71919989390;82692129618;92386990613;107120012588;116954500229;135636871003;150297617633;14364620720;27437760791;38072607434;49981627479;58952873289;71353350855;82134597394;95431538086;109203764952;121805094567;131887627351;143174725817
"29000206005";"REEMB SINIESTROS SOB CESIONES REAS";"SUBTOTAL - RAMOS";0;0;0;0;0;0;1150177392;1150177392;1150177392;1150177392;1150177392;1150177392;0;0;0;0;0;176011649;176011649;176011649;176011649;836315889;836315889;836315889
"29000206010";"REEMB SINIESTROS CONTR NO PROPORC";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000206015";"REEMB SINIESTROS SOB CESIONES REAS";"SUBTOTAL - RAMOS";743662570;1292486919;2079499617;3462442705;4878583523;5316986683;6164267711;7239889575;9108449379;9469300377;10440618085;11090215148;384543363;877231058;1532123409;4543087091;5036613741;5569151550;6277855299;8536916519;9616883585;11265946815;11677652658;12118295810
"29000206020";"REEMB SINIESTROS CONTR NO PROPORC";"SUBTOTAL - RAMOS";0;4;4;164000004;1551500004;1569704360;1605881967;1605881969;2118524325;2476277867;6449567425;6740345688;7500000;20154383;20154383;69166073;69166073;69166073;69166073;669166073;669166073;684657775;684657775;889061238
"29000206025";"REEMB STROS GARANTIZ X LA NACION RGOS";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000206030";"REEMB POR ENFERMEDAD PROFESIONAL";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000206999";"SUBTOTAL";"SUBTOTAL - RAMOS";743662570;1292486923;2079499621;3626442709;6430083527;6886691043;8920327070;9995948936;12377151096;13095755636;18040362902;18980738228;392043363;897385441;1552277792;4612253164;5105779814;5814329272;6523033021;9382094241;10462061307;12786920479;13198626322;13843672937
"29000207005";" SALVAMENTOS DE ACEP REAS INTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000207010";" SALVAMENTOS DE ACEP REAS EXTERIOR";"SUBTOTAL - RAMOS";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"29000207015";" SALVAMENTOS LIQUIDADOS Y REALIZADOS";"SUBTOTAL - RAMOS";0;10440000;11474483;11474483;13814483;15014483;23688965;24447241;24447241;24927241;99330689;176037586;60583529;69407058;77988868;77988868;77893108;77893108;82935124;85335124;85335124;85335124;86535124;87735124
