Cuenta;Nombre_cuenta;Ramo;31/01/2016;29/02/2016;31/03/2016;30/04/2016;31/05/2016;30/06/2016;31/07/2016;31/08/2016;30/09/2016;31/10/2016;30/11/2016;31/12/2016;31/01/2017;28/02/2017;31/03/2017;30/04/2017;31/05/2017;30/06/2017;31/07/2017;31/08/2017;30/09/2017;31/10/2017;30/11/2017;31/12/2017;31/01/2018
29000107999; SUBTOTAL;TOTAL; 6,776,047   ; 15,217,701   ; 131,448,615   ; 141,326,348   ; 158,591,344   ; 191,043,585   ; 235,076,981   ; 257,882,525   ; 272,626,431   ; 292,145,492   ; 649,327,982   ; 1,194,594,779   ; 23,067,226   ; 28,296,020   ; 76,097,826   ; 291,181,838   ; 307,740,090   ; 330,377,160   ; 366,821,984   ; 1,059,196,261   ; 1,140,974,954   ; 492,296,636   ; 580,269,403   ; 826,336,185   ; 20,250,638   
29000108999;SINIESTROS CTA COMPANIA;TOTAL;-4,516,950,193   ;-8,752,067,557   ;-11,734,325,105   ;-18,590,609,608   ;-25,256,038,156   ;-29,133,350,567   ;-31,679,905,875   ;-38,326,967,148   ;-41,360,119,132   ;-43,294,867,824   ;-123,199,642,211   ;-139,981,117,536   ;-11,600,559,943   ;-22,510,833,680   ;-34,979,473,157   ;-45,944,823,965   ;-61,185,041,095   ;-80,004,521,919   ;-96,652,989,406   ;-105,067,574,036   ;-112,663,322,533   ;-134,084,872,068   ;-154,935,419,906   ;-176,747,234,808   ;-10,364,141,639   
29000109005;COMISIONES REASEGURO CEDIDO;TOTAL; 4,969,076,418   ; 9,526,941,457   ; 14,263,895,373   ; 18,782,753,551   ; 23,525,827,451   ; 27,807,625,861   ; 32,145,699,685   ; 36,302,218,225   ; 40,385,670,500   ; 44,216,792,361   ; 128,048,041,511   ; 135,683,413,167   ; 4,816,023,887   ; 8,127,142,679   ; 17,412,762,434   ; 31,303,987,606   ; 38,541,486,456   ; 45,273,893,211   ; 51,709,742,345   ; 60,986,422,701   ; 64,582,011,326   ; 71,069,422,941   ; 65,738,588,899   ; 72,823,666,028   ; 4,424,055,314   
29000109010;INGRESOS EXCESO DE PERDIDA;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000109015;PARTICIP UTILIDADES REASEG CEDIDO;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 2,631,132,129   ; 2,631,132,129   ; 1,175,000   ; 2,401,036   ; 3,028,862   ; 3,028,862   ; 3,028,862   ; 3,028,862   ; 3,028,862   ; 3,028,862   ; 59,713,284   ; 415,958,488   ; 737,568,228   ; 770,450,012   ; 38,428,913   
29000109020;INT Y GTOS RECONOCIDOS X REASEGUR;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 397,576,975   ; 1,618,464,143   ; 1,618,464,143   ; 1,618,464,143   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000109025;INTER RECON A REASEGURADORES;TOTAL;-464,456   ;-901,583   ;-1,709,476   ;-3,005,416   ;-3,151,424   ;-3,776,578   ;-4,592,121   ;-6,152,905   ;-7,491,251   ;-7,715,755   ;-700,806,224   ;-813,648,530   ;-72,255,940   ;-111,100,403   ;-195,384,493   ;-260,853,200   ;-339,125,858   ;-462,143,025   ;-462,661,553   ;-454,855,430   ;-455,658,502   ;-456,809,369   ;-456,677,293   ;-456,929,415   ;-474,014   
29000109030;PARTICIPAC UTILIDADES Y OTROS;TOTAL;-551,584,984   ;-1,128,658,605   ;-1,719,156,300   ;-2,209,271,309   ;-2,728,488,203   ;-3,198,885,193   ;-3,660,806,818   ;-4,103,550,143   ;-4,392,329,145   ;-4,722,097,886   ;-11,336,996,734   ;-11,493,462,119   ;-284,941,052   ;-895,405,017   ;-1,854,526,999   ;-64,940,078,210   ;-65,595,579,191   ;-67,326,004,770   ;-68,890,034,973   ;-69,480,404,188   ;-70,534,777,253   ;-72,064,512,209   ;-11,085,762,471   ;-11,423,144,092   ;-618,939,916   
29000109035;COSTO EXCESO DE PERDIDA;TOTAL;-322,676,238   ;-622,874,427   ;-922,310,969   ;-1,224,087,329   ;-1,502,455,779   ;-1,775,149,408   ;-2,812,623,339   ;-3,109,629,983   ;-3,642,966,253   ;-4,261,129,415   ;-39,164,929,305   ;-43,375,077,412   ;-3,051,928,160   ;-12,357,318,592   ;-22,127,363,131   ;-31,378,438,344   ;-40,543,268,774   ;-49,941,794,861   ;-58,882,525,304   ;-57,118,723,052   ;-57,455,883,959   ;-49,708,447,982   ;-55,025,357,795   ;-60,892,955,514   ;-6,353,970,815   
29000109999;SUBTOTAL;TOTAL; 4,094,350,739   ; 7,774,506,842   ; 11,620,718,629   ; 15,346,389,497   ; 19,291,732,045   ; 22,829,814,682   ; 25,667,677,407   ; 29,082,885,193   ; 32,740,460,826   ; 36,844,313,448   ; 81,094,905,520   ; 84,250,821,378   ; 1,408,073,735   ;-5,234,280,297   ;-6,761,483,327   ;-65,272,353,286   ;-67,933,458,505   ;-72,453,020,583   ;-76,522,450,623   ;-66,064,531,107   ;-63,804,595,104   ;-50,744,388,131   ;-91,640,432   ; 821,087,019   ;-2,510,900,518   
29000110005;OTROS PRODUCTOS DE SEGUROS;TOTAL; 9,378,091   ; 1,353,749,347   ; 933,173,394   ; 948,526,845   ; 317,093,956   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000110010;REMUNERACION DE ADMON DE COASEG;TOTAL; 29,089,284   ; 71,034,961   ; 94,153,091   ; 106,798,739   ; 129,619,931   ; 155,813,238   ; 190,454,068   ; 216,047,930   ; 244,835,158   ; 265,704,477   ; 634,553,343   ; 717,648,836   ; 48,640,173   ; 104,936,422   ; 153,776,670   ; 214,139,911   ; 281,833,814   ; 320,945,711   ; 367,345,873   ; 389,602,073   ; 471,549,712   ; 511,815,534   ; 545,888,539   ; 608,659,097   ; 152,226,284   
29000110015;GTOS DE ADMON COASEG ACEPTADO;TOTAL;-160,448,096   ;-288,295,537   ;-413,188,437   ;-553,467,750   ;-689,767,258   ;-813,642,191   ;-939,679,802   ;-1,052,035,602   ;-1,189,007,194   ;-1,293,838,008   ;-7,555,251,085   ;-8,021,033,899   ;-360,384,154   ;-667,836,910   ;-734,270,164   ;-895,752,357   ;-1,520,226,160   ;-2,107,904,226   ;-2,342,097,481   ;-2,204,100,096   ;-2,340,191,790   ;-2,488,942,236   ;-2,905,315,556   ;-3,185,548,085   ;-305,485,765   
29000110020;PROV CTAS POR COBRAR ACTIVIDAD ASEG;TOTAL;-789,887,820   ;-923,618,852   ;-1,719,502,714   ;-859,284,719   ;-1,259,404,987   ;-1,949,211,745   ;-2,250,686,723   ;-2,639,467,826   ;-1,423,088,984   ;-1,439,132,713   ;-2,861,023,637   ;-3,137,619,789   ;-861,688,231   ;-1,446,515,171   ;-1,885,873,652   ;-1,724,459,535   ;-1,873,675,433   ;-1,808,690,632   ;-1,894,414,485   ;-1,980,755,128   ;-1,589,312,012   ;-1,730,520,248   ;-1,494,730,338   ;-1,599,552,964   ;-943,599,679   
29000110025;CTOS RIESGOS PROFESIONALES;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000110030;CONTRIBUCIONES DE SEGUROS;TOTAL;-60,296,311   ;-107,009,110   ;-142,559,472   ;-171,559,956   ;-208,995,980   ;-239,335,447   ;-273,851,718   ;-298,258,502   ;-328,856,497   ;-344,963,732   ;-1,494,252,729   ;-1,815,593,552   ;-214,109,003   ;-409,996,766   ;-683,838,556   ;-863,729,327   ;-1,062,031,424   ;-1,306,634,292   ;-1,574,592,798   ;-2,125,650,977   ;-2,035,087,221   ;-2,269,088,650   ;-2,581,244,277   ;-2,993,428,017   ;-425,170,334   
29000110035;OTROS EGRESOS;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000110999;SUBTOTAL;TOTAL;-972,164,853   ; 105,860,808   ;-1,247,924,138   ;-528,986,840   ;-1,711,454,338   ;-2,846,376,146   ;-3,273,764,175   ;-3,773,714,000   ;-2,696,117,516   ;-2,812,229,976   ;-11,275,974,108   ;-12,256,598,404   ;-1,387,541,215   ;-2,419,412,425   ;-3,150,205,702   ;-3,269,801,308   ;-4,174,099,203   ;-4,902,283,439   ;-5,443,758,891   ;-5,920,904,128   ;-5,493,041,311   ;-5,976,735,600   ;-6,435,401,632   ;-7,169,869,969   ;-1,522,029,494   
29000111005;ELIMINADA;TOTAL; 4,728,441,421   ; 10,343,743,844   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000111010;ELIMINADA;TOTAL; 1,612,827,035   ; 4,053,109,221   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000111015;GASTOS DE ADMINISTRACION DIRECTOS RAMO;TOTAL; -     ; -     ; 4,272,939,344   ; 5,489,301,399   ; 6,682,695,647   ; 7,937,608,823   ; 9,156,929,228   ; 10,335,599,404   ; 11,469,900,510   ; 15,186,016,502   ; 3,768,522,865   ; 4,153,393,331   ; 317,805,000   ; 587,151,000   ; 975,548,000   ; 1,355,744,150   ; 1,660,715,150   ; 2,018,188,250   ; 2,303,481,550   ; 2,637,676,700   ; 3,130,663,701   ; 3,487,953,651   ; 3,784,896,814   ; 4,097,258,264   ; 407,039,150   
29000111020;GASTOS DEPERSONAL DIRECTOS RAMO;TOTAL; -     ; -     ; 2,000,941,043   ; 2,453,569,581   ; 2,647,308,843   ; 3,067,981,323   ; 3,449,229,136   ; 3,819,972,278   ; 4,170,760,202   ; 4,495,954,792   ; 7,788,562,243   ; 8,928,020,046   ; 996,728,469   ; 2,302,906,932   ; 4,435,738,991   ; 5,771,888,728   ; 7,025,280,972   ; 9,695,662,443   ; 11,219,758,505   ; 12,613,672,277   ; 13,992,493,435   ; 15,241,498,728   ; 16,497,272,593   ; 17,715,715,870   ; 1,347,422,369   
29000111025;GASTOS DE ADM INDIREC ASIGN A CADA  RAMO;TOTAL; -     ; -     ; 9,536,398,929   ; 11,307,622,683   ; 12,910,544,169   ; 15,011,093,019   ; 17,381,426,158   ; 19,451,099,266   ; 21,375,931,217   ; 23,412,783,509   ; 88,652,138,737   ; 94,862,361,048   ; 11,482,766,195   ; 16,058,178,169   ; 22,534,351,037   ; 28,854,480,809   ; 35,057,698,633   ; 42,917,484,977   ; 38,458,293,853   ; 48,109,009,476   ; 63,625,445,350   ; 70,630,559,427   ; 77,776,559,120   ; 82,470,493,782   ; 2,795,314,270   
29000111030;GASTOS DE PERSO INDI ASIGNAB A CADA RAMO;TOTAL; -     ; -     ; 2,766,908,411   ; 3,692,006,311   ; 5,323,112,242   ; 6,184,669,043   ; 7,065,685,103   ; 7,918,138,683   ; 8,777,772,537   ; 9,617,023,247   ; 30,152,751,616   ; 33,515,045,491   ; 2,390,768,854   ; 5,109,956,328   ; 6,449,896,628   ; 8,609,237,213   ; 10,799,462,063   ; 12,012,314,123   ; 15,065,123,247   ; 17,605,675,307   ; 19,706,389,447   ; 21,783,965,195   ; 24,199,224,042   ; 27,669,143,300   ; 2,117,161,976   
29000111999;SUBTOTAL;TOTAL; 6,341,268,456   ; 14,396,853,066   ; 18,577,187,727   ; 22,942,499,974   ; 27,563,660,901   ; 32,201,352,209   ; 37,053,269,625   ; 41,524,809,631   ; 45,794,364,466   ; 52,711,778,050   ; 130,361,975,461   ; 141,458,819,916   ; 15,188,068,518   ; 24,058,192,429   ; 34,395,534,656   ; 44,591,350,900   ; 54,543,156,818   ; 66,643,649,793   ; 67,046,657,155   ; 80,966,033,760   ; 100,454,991,933   ; 111,143,977,001   ; 122,257,952,569   ; 131,952,611,216   ; 6,666,937,765   
29000112005;REMUNERACION A FAVOR DE INTERMEDIA;TOTAL; 2,363,688,072   ; 4,639,849,935   ; 6,954,595,155   ; 9,250,778,163   ; 11,582,717,927   ; 13,808,241,008   ; 16,078,942,424   ; 18,262,399,505   ; 20,321,317,642   ; 22,320,281,590   ; 107,766,815,232   ; 117,677,394,020   ; 5,713,934,429   ; 10,475,503,545   ; 18,495,364,942   ; 26,999,436,234   ; 32,769,184,884   ; 37,422,658,576   ; 41,671,584,109   ; 49,416,367,592   ; 53,995,497,222   ; 60,663,456,921   ; 67,698,098,046   ; 77,161,751,218   ; 7,390,327,456   
29000112010;COMISIONES AFP;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000112015;ELIMINADA;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000112020;GASTOS EN TARIFACION;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000112025;REMU POR USO DE RED Y A CANA DE COMERC;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 65,287,340,670   ; 71,151,155,669   ; 4,230,551,728   ; 8,777,054,006   ; 18,012,308,655   ; 23,220,689,161   ; 28,538,511,832   ; 35,275,227,304   ; 38,850,074,086   ; 46,718,131,199   ; 58,744,398,244   ; 63,068,078,597   ; 69,117,974,906   ; 78,431,881,012   ; 4,569,945,198   
29000112030;PAPELERIA Y GASTOS DE ENTREGA;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000112999;SUBTOTAL;TOTAL; 2,363,688,072   ; 4,639,849,935   ; 6,954,595,155   ; 9,250,778,163   ; 11,582,717,927   ; 13,808,241,008   ; 16,078,942,424   ; 18,262,399,505   ; 20,321,317,642   ; 22,320,281,590   ; 173,054,155,902   ; 188,828,549,689   ; 9,944,486,157   ; 19,252,557,551   ; 36,507,673,597   ; 50,220,125,395   ; 61,307,696,716   ; 72,697,885,880   ; 80,521,658,195   ; 96,134,498,791   ; 112,739,895,466   ; 123,731,535,518   ; 136,816,072,952   ; 155,593,632,230   ; 11,960,272,654   
29000113999;Ys Y-O GTOS NETOS REASEG, ADMIN Y PERSON;TOTAL;-5,582,770,641   ;-11,156,335,350   ;-15,158,988,392   ;-17,375,875,481   ;-21,566,101,121   ;-26,026,154,680   ;-30,738,298,817   ;-34,478,037,943   ;-36,071,338,799   ;-40,999,976,168   ;-233,597,199,951   ;-258,293,146,631   ;-25,112,022,155   ;-50,964,442,702   ;-80,814,897,282   ;-163,353,630,889   ;-187,958,411,242   ;-216,696,839,695   ;-229,534,524,864   ;-249,085,967,786   ;-282,492,523,814   ;-291,596,636,250   ;-265,601,067,585   ;-293,895,026,396   ;-22,660,140,431   
29000114999;RESULTADO TECNICO;TOTAL;-1,730,989,656   ;-3,353,067,000   ;-2,042,039,817   ;-2,999,428,710   ;-6,029,926,038   ;-7,227,853,975   ;-6,165,637,064   ;-9,675,467,122   ;-8,968,275,748   ;-11,178,574,392   ;-51,004,895,052   ;-54,983,960,142   ;-2,255,023,266   ;-4,677,024,834   ;-7,316,936,901   ;-27,271,094,807   ;-48,256,878,589   ;-63,856,240,373   ;-66,610,998,035   ;-59,885,767,350   ;-56,920,792,329   ;-51,254,377,640   ;-4,056,213,920   ;-27,080,742,902   ; 2,614,858,988   
29000115005;ELIMINADA;TOTAL; 2,374,385,931   ; 3,077,029,604   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000115010;OTRAS PROVISIONES;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ;-177,611,196   ;-403,464,893   ;-846,598,220   ;-280,812,325   ;-131,785,379   ;-87,605,990   ;-146,084,532   ;-57,383,707   ;-31,886,352   ;-50,134,308   ;-646,320,537   ;-664,353,733   ;-807,568,985   ;-3,882,218,418   ;-127,505,517   
29000115015;Ys Y-O EGRESOS REPORTES PROG ESPEC;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     
29000115020;OTROS INGRESOS Y EGRESOS;TOTAL;-156,455,185   ;-42,616,194   ;-48,493,466   ; 384,063,020   ; 21,944,614   ; 2,185,695,876   ; 2,050,594,741   ; 2,669,794,129   ; 2,752,563,146   ; 2,519,852,743   ; 4,167,147,173   ; 5,058,861,215   ; 1,265,023,948   ; 1,682,944,477   ; 1,897,328,357   ; 2,286,986,204   ; 4,709,262,779   ; 7,106,275,714   ; 7,157,592,254   ; 4,018,052,049   ; 4,505,459,575   ; 5,102,319,848   ; 3,324,378,548   ; 4,148,179,441   ;-602,198,628   
29000115025;ING REALI DE ACT V RAZ RESP LAS RES TECN;TOTAL; -     ; -     ; 10,111,842,705   ; 13,087,446,207   ; 17,072,542,377   ; 21,490,351,286   ; 24,774,407,597   ; 27,769,723,924   ; 31,500,045,608   ; 34,998,724,652   ; 48,433,567,145   ; 49,158,342,497   ; 1,429,069,439   ; 3,467,701,450   ; 5,933,809,078   ; 9,595,224,890   ; 11,805,495,289   ; 17,628,105,233   ; 16,235,893,508   ; 16,192,477,625   ; 17,631,913,883   ; 22,850,405,302   ; 23,810,322,088   ; 24,268,370,187   ; 394,750,662   
29000115030;ING CAUS ACT A CORT AMORT RESP RE TEC;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 314,206,360   ; 487,961,696   ; 129,771,300   ; 163,660,097   ; 188,869,237   ; 224,837,867   ; 254,864,556   ; 287,399,756   ; 327,662,178   ; 362,041,660   ; 392,307,632   ; 419,155,269   ; 428,797,469   ; 435,683,732   ; 8,159,974   
29000115035;ING Y EGRE PORT DE INV DIF A RESER TECNI;TOTAL; -     ; -     ; 1,127,573,955   ; 1,640,909,416   ; 2,218,581,297   ; 2,513,310,247   ; 3,886,894,298   ; 4,405,406,186   ; 4,839,488,375   ; 5,124,920,570   ; 4,688,483,632   ; 4,688,483,632   ; -     ; -     ; -     ; -     ; 2,081,500   ;-6,495,500   ;-14,008,500   ;-14,008,500   ;-14,008,500   ;-14,008,500   ;-14,008,500   ;-14,008,500   ; -     
29000115040;EGRE INVER DE LAS RESERNAS TECNICAS;TOTAL; -     ; -     ;-9,656,210,787   ;-13,021,831,678   ;-14,093,314,543   ;-19,064,489,421   ;-20,825,689,841   ;-24,354,838,143   ;-27,904,057,177   ;-29,463,729,353   ;-29,479,343,803   ;-30,338,763,733   ;-1,317,726,528   ;-1,125,677,610   ;-1,774,286,535   ;-308,449,155   ;-641,997,195   ; -     ; -     ; -     ; -     ; -     ; -     ; -     ;-5,605,225,079   
29000115045;OTROS GASTOS DE ADMIN Y PERS NO ASIG;TOTAL; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; -     ; 7,103,260   ; 28,387,900   ; -     ; -     ; -     ; -     ; -     ; -     ; 8,000,000   ; 8,000,000   ; 8,000,000   ; 15,800,000   ; 17,800,000   ; 19,812,400   ; -     
29000115999;SUBTOTAL;TOTAL; 2,217,930,746   ; 3,034,413,410   ; 1,534,712,406   ; 2,090,586,964   ; 5,219,753,746   ; 7,124,867,987   ; 9,886,206,795   ; 10,490,086,096   ; 11,188,039,952   ; 13,179,768,613   ; 27,939,346,051   ; 28,623,032,514   ; 659,539,939   ; 3,907,816,089   ; 6,113,934,758   ; 11,710,993,816   ; 15,983,622,397   ; 24,957,901,496   ; 23,667,253,088   ; 20,500,428,526   ; 21,861,352,053   ; 27,677,718,186   ; 26,724,120,620   ; 24,936,194,042   ;-5,932,018,588   
29000116999;UTILIDAD ANTES DE IMPUESTOS;TOTAL; 486,941,090   ;-318,653,590   ;-507,327,411   ;-908,841,746   ;-810,172,292   ;-102,985,987   ; 3,720,569,731   ; 814,618,974   ; 2,219,764,204   ; 2,001,194,221   ;-23,065,549,001   ;-26,360,927,628   ;-1,595,483,327   ;-769,208,745   ;-1,203,002,143   ;-15,560,100,991   ;-32,273,256,192   ;-38,898,338,877   ;-42,943,744,947   ;-39,385,338,824   ;-35,059,440,276   ;-23,576,659,454   ; 22,667,906,700   ;-2,144,548,860   ;-3,317,159,600   
29000117999;IMPTO DE RENTA Y COMPLEMENTARIOS;TOTAL; 107,305,275   ; 214,610,551   ; 297,934,728   ; 432,754,638   ; 599,694,075   ; 959,901,346   ; 1,072,738,494   ; 1,185,575,642   ; 1,122,549,855   ; 1,235,387,003   ; 6,925,386,780   ; 10,589,777,471   ; 192,826,500   ; 385,653,000   ; 578,479,500   ; 771,306,000   ; 964,132,500   ; 1,142,304,000   ; 1,320,475,500   ; 1,523,069,500   ; 1,713,453,500   ; 1,903,837,500   ; 8,379,997,500   ; 2,218,446,000   ; 187,445,000   
29000118999;RESULTADOS DEL EJERCICIO;TOTAL; 379,635,815   ;-533,264,141   ;-805,262,139   ;-1,341,596,384   ;-1,409,866,367   ;-1,062,887,333   ; 2,647,831,237   ;-370,956,668   ; 1,097,214,349   ; 765,807,218   ;-29,990,935,781   ;-36,950,705,097   ;-1,788,309,826   ;-1,154,861,747   ;-1,781,481,645   ;-16,331,406,992   ;-33,237,388,692   ;-40,040,642,877   ;-44,264,220,450   ;-40,908,408,324   ;-36,772,893,777   ;-25,480,496,955   ; 14,287,909,200   ;-4,362,994,863   ;-3,504,604,597   
29000119005;DIRECTOS;TOTAL; 251,135,244   ; 271,894,617   ; 274,733,545   ; 275,500,661   ; 274,483,405   ; 271,371,105   ; 272,173,688   ; 256,312,568   ; 246,739,896   ; 243,399,519   ; 476,574,914   ; 499,806,423   ; 518,390,308   ; 518,390,308   ; 390,327,084   ; 394,644,393   ; 392,758,363   ; 402,230,784   ; 420,275,355   ; 425,449,512   ; 427,633,405   ; 425,997,755   ; 431,222,602   ; 388,733,992   ; 390,052,613   
29000119010;ACEPTADOS EN REASEGURO;TOTAL; 12,006,792   ; 12,441,222   ; 11,165,695   ; 13,052,970   ; 12,574,139   ; 12,513,328   ; 12,265,263   ; 11,746,278   ; 11,549,954   ; 10,479,199   ; 10,000,392   ; 5,968,196   ; 5,789,498   ; 5,789,498   ; 3,971,450   ; 3,980,154   ; 3,508,577   ; 2,312,920   ; 1,906,897   ; 1,740,403   ; 1,585,412   ; 868,176   ; 707,371   ; 219,142   ; 200,107   
29000119015;PARTE REASEGURO AL INTERIOR;TOTAL; -     ; -     ; -     ; -     ;-100,841   ;-140,841   ;-235,529   ;-234,069   ;-234,069   ;-234,069   ;-234,033   ;-234,069   ;-234,069   ;-234,069   ;-213,912   ;-212,144   ;-187,673   ;-123,653   ;-58,853   ;-58,853   ;-58,853   ;-58,853   ; -     ; -     ; -     
29000119020;PARTE REASEGURO AL EXTERIOR;TOTAL;-76,083,689   ;-77,067,681   ;-78,362,515   ;-79,874,170   ;-79,404,024   ;-77,221,102   ;-77,260,798   ;-75,563,910   ;-75,646,884   ;-72,731,627   ;-182,492,035   ;-204,690,524   ;-103,641,654   ;-103,641,654   ;-130,270,684   ;-126,677,245   ;-101,045,409   ;-87,585,423   ;-126,488,560   ;-142,295,711   ;-120,397,081   ;-113,551,161   ;-112,167,751   ;-100,345,381   ;-98,594,377   
29000119999;RETENCION NETA DE LA COMPANIA;TOTAL; 187,058,347   ; 207,268,158   ; 207,536,725   ; 208,679,461   ; 207,552,679   ; 206,522,490   ; 206,942,624   ; 192,260,867   ; 182,408,897   ; 180,913,022   ; 303,849,238   ; 300,850,026   ; 420,304,083   ; 420,304,083   ; 263,813,938   ; 271,735,158   ; 295,033,858   ; 316,834,628   ; 295,634,839   ; 284,835,351   ; 308,762,883   ; 313,255,917   ; 319,762,222   ; 288,607,752   ; 291,658,342   
29000120005;POLIZAS VIGENTES AL FINAL ANO ANTERIOR;TOTAL; 47,214   ; 47,240   ; 47,259   ; 47,259   ; 47,257   ; 47,257   ; 47,257   ; 47,257   ; 47,257   ; 47,257   ; 64,137   ; 64,137   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 90,849   ; 113,523   
